transaction_id,date,importer,exporter,hs_code,quantity,unit_price,total_value,origin_country,destination_country,route,anomaly_flag
1230,2023-03-23,Importer_22,Exporter_14,7208,1011.3932901874131,85.94145934687778,86920.61533234653,Germany,USA,Germany-USA,0
1231,2023-12-22,Importer_37,Exporter_22,8501,1072.3373429020985,131.43506366509052,140942.72693479134,Germany,UAE,Germany-UAE,0
1232,2023-10-06,Importer_48,Exporter_46,2709,1130.373409658391,76.2110358608672,86146.92845964637,China,USA,China-USA,0
1233,2023-10-21,Importer_39,Exporter_30,7208,885.5070843732128,80.30350268358082,71109.32052629412,USA,Brazil,USA-Brazil,0
1234,2023-06-16,Importer_12,Exporter_20,8501,1102.4993489216604,146.86029270630956,161913.37709115076,USA,UAE,USA-UAE,0
1235,2023-07-27,Importer_44,Exporter_39,1001,1160.9467071649017,37.09161748385808,43061.39118130513,UAE,USA,UAE-USA,0
1236,2023-07-14,Importer_6,Exporter_14,3004,882.1020951047526,103.4274647621547,91233.58335806963,Germany,USA,Germany-USA,0
1237,2023-03-13,Importer_49,Exporter_10,8501,1045.5727893407313,160.82343757689216,168152.6102186361,Brazil,USA,Brazil-USA,0
1238,2023-12-05,Importer_19,Exporter_25,2709,965.3700439232847,80.17282464324724,77396.44324730539,Germany,Brazil,Germany-Brazil,0
1239,2023-11-12,Importer_14,Exporter_44,8501,799.2091300415127,632.9799198325552,505883.3310631229,Germany,China,Germany-China,1
1240,2023-06-12,Importer_28,Exporter_46,3004,909.120876886166,140.63253487448756,127851.97342381845,UAE,India,UAE-India,0
1241,2023-06-26,Importer_40,Exporter_33,1001,1298.8773029752178,27.70003023664996,35978.94056611188,UAE,USA,UAE-USA,0
1242,2023-07-26,Importer_24,Exporter_36,2709,917.566429613713,76.01711520885861,69750.75299172668,India,USA,India-USA,0
1243,2023-01-28,Importer_23,Exporter_8,1001,941.9304025315728,29.863766346203285,28129.589455588095,Brazil,UAE,Brazil-UAE,0
1244,2023-05-25,Importer_45,Exporter_38,1001,1003.8082630813615,24.240980531407033,24333.29656262079,China,UAE,China-UAE,0
1245,2023-07-21,Importer_26,Exporter_25,3004,997.9243380858644,111.72326671122991,111491.3669815946,Brazil,Germany,Brazil-Germany,0
1246,2023-08-11,Importer_31,Exporter_9,8501,926.0315766400342,171.65448005203223,158957.4687999087,China,India,China-India,0
1247,2023-04-07,Importer_27,Exporter_10,8501,811.5239658581115,162.19807780121965,131627.6273518083,Germany,India,Germany-India,0
1248,2023-05-28,Importer_5,Exporter_42,2709,958.1555604502287,68.04167882052916,65194.51290425857,China,USA,China-USA,0
1249,2023-01-09,Importer_43,Exporter_28,2709,1118.5557844077566,72.38035906198223,80961.46930629062,Brazil,Germany,Brazil-Germany,0
1250,2023-03-11,Importer_30,Exporter_45,1001,1085.5919495829296,32.90455398159858,35720.91890704035,China,UAE,China-UAE,0
1251,2023-11-06,Importer_30,Exporter_33,7208,950.3037425225016,75.102106123938,71369.81252090036,UAE,China,UAE-China,0
1252,2023-08-06,Importer_23,Exporter_15,8501,837.2274210163303,137.61884205031566,115218.26821303948,Germany,UAE,Germany-UAE,0
1253,2023-04-06,Importer_37,Exporter_32,7208,1442.3641637963087,89.95743664589429,129751.38288501474,UAE,USA,UAE-USA,0
1254,2023-05-02,Importer_35,Exporter_37,8501,797.3388450687968,130.16313064884645,103784.12026209013,India,UAE,India-UAE,0
1255,2023-07-07,Importer_31,Exporter_46,1001,1072.2799092577736,31.6417943921339,33928.86041955047,USA,Brazil,USA-Brazil,0
1256,2023-07-08,Importer_45,Exporter_6,1001,1082.3325752976048,29.235132619338906,31642.136377056086,UAE,Germany,UAE-Germany,0
1257,2023-03-14,Importer_34,Exporter_6,8501,981.181860999565,154.91819286239036,152002.9207754097,India,UAE,India-UAE,0
1258,2023-09-25,Importer_31,Exporter_41,8501,1012.8839509439996,116.71049440878697,118214.18669339972,USA,India,USA-India,0
1259,2023-12-06,Importer_38,Exporter_20,1001,965.5300554137209,27.44578069721906,26499.72615745875,Brazil,UAE,Brazil-UAE,0
1260,2023-11-10,Importer_50,Exporter_1,1001,1026.2817128362767,38.95577700781023,39979.60155244353,India,Brazil,India-Brazil,0
1261,2023-08-29,Importer_37,Exporter_47,7208,1055.1222498211457,77.49176251062082,81763.28280281214,UAE,Germany,UAE-Germany,0
1262,2023-06-19,Importer_19,Exporter_11,7208,1138.2702252965878,83.8615030976737,95457.05202469954,India,Germany,India-Germany,0
1263,2023-01-19,Importer_47,Exporter_37,8501,1063.0141735677762,159.10275889823507,169128.4877625605,Brazil,India,Brazil-India,0
1264,2023-05-14,Importer_38,Exporter_11,1001,1308.4815347244312,26.607334694022253,34815.206135360844,Brazil,Germany,Brazil-Germany,0
1265,2023-10-21,Importer_48,Exporter_40,1001,1071.0448115217182,27.220856610055385,29154.75723737649,Brazil,India,Brazil-India,0
1266,2023-01-14,Importer_9,Exporter_33,3004,1083.3268969513372,108.97576186216686,118056.3739410491,Germany,USA,Germany-USA,0
1267,2023-02-09,Importer_40,Exporter_18,3004,2917.181749767575,116.45892102914513,339731.83902384544,India,China,India-China,1
1268,2023-05-21,Importer_39,Exporter_12,3004,1146.3725079017063,131.02145332730896,150199.39203975353,USA,China,USA-China,0
1269,2023-10-30,Importer_24,Exporter_12,2709,813.1423935330423,70.38453877699894,57232.65232884815,Brazil,Germany,Brazil-Germany,0
1270,2023-05-14,Importer_34,Exporter_3,2709,893.5630217876242,61.19046562527266,54677.53736871038,Germany,China,Germany-China,0
1271,2023-06-25,Importer_10,Exporter_32,1001,967.4474424363444,29.07455163463254,28128.10061890869,China,Brazil,China-Brazil,0
1272,2023-07-31,Importer_47,Exporter_41,7208,1364.0074729518283,83.46367860288557,113845.08133438553,China,UAE,China-UAE,0
1273,2023-03-27,Importer_4,Exporter_42,2709,793.3573748868644,66.0465819708034,52398.54289260669,UAE,India,UAE-India,0
1274,2023-05-16,Importer_30,Exporter_26,1001,1153.2074943144098,36.265328318609775,41821.448400793386,USA,India,USA-India,0
1275,2023-09-01,Importer_15,Exporter_25,3004,762.1025031643062,97.44090737833146,74259.95942362772,Germany,Brazil,Germany-Brazil,0
1276,2023-12-16,Importer_10,Exporter_34,7208,1280.6447763057672,83.11691341896723,106443.2409926591,Germany,India,Germany-India,0
1277,2023-08-11,Importer_25,Exporter_44,1001,869.7560902185451,31.603887258367305,27487.67341754524,India,UAE,India-UAE,0
1278,2023-06-11,Importer_7,Exporter_35,8501,2185.3154748833504,150.0506325989574,327907.96943453775,Brazil,USA,Brazil-USA,1
1279,2023-11-23,Importer_42,Exporter_18,3004,1049.1731759264628,131.09124167445395,137537.41436373032,Germany,Brazil,Germany-Brazil,0
1280,2023-06-21,Importer_17,Exporter_42,3004,847.9156071561193,121.0282459368403,102621.73863657608,India,USA,India-USA,0
1281,2023-10-27,Importer_47,Exporter_44,7208,861.1863060910619,368.58339290524253,317418.9706225763,Germany,China,Germany-China,1
1282,2023-10-29,Importer_44,Exporter_45,2709,2614.4789625638373,67.14329412587846,175544.7299693453,UAE,India,UAE-India,1
1283,2023-04-03,Importer_44,Exporter_1,3004,850.6276907814656,127.81363490188389,108721.81710697484,UAE,USA,UAE-USA,0
1284,2023-02-04,Importer_34,Exporter_7,1001,1128.7676674984998,29.296138290127757,33068.533684461,Germany,USA,Germany-USA,0
1285,2023-12-17,Importer_47,Exporter_19,7208,1005.7356992440042,68.41126868293165,68803.65514499771,India,China,India-China,0
1286,2023-05-09,Importer_40,Exporter_6,2709,955.048502798982,69.64856768070779,66517.76028555354,USA,China,USA-China,0
1287,2023-01-30,Importer_39,Exporter_41,8501,1393.1189636544964,133.32049461338755,185731.30928970734,Brazil,China,Brazil-China,0
1288,2023-03-04,Importer_9,Exporter_25,1001,1219.6265858128656,32.99057632039742,40236.18396164508,USA,Brazil,USA-Brazil,0
1289,2023-12-03,Importer_45,Exporter_12,8501,1042.0954606735204,176.379307262927,183804.0754554363,China,USA,China-USA,0
1290,2023-05-10,Importer_41,Exporter_30,3004,1055.8158208910295,599.6884616671341,633160.5654339639,Germany,USA,Germany-USA,1
1291,2023-05-22,Importer_17,Exporter_11,7208,992.0319020473682,89.78855105934902,89073.10708948325,Brazil,India,Brazil-India,0
1292,2023-02-07,Importer_25,Exporter_22,3004,1164.4703850716326,112.49187255004546,130993.45414578044,USA,UAE,USA-UAE,0
1293,2023-01-31,Importer_29,Exporter_5,3004,802.112920810185,117.56423235125212,94299.78979407008,India,China,India-China,0
1294,2023-09-09,Importer_12,Exporter_42,2709,879.9942153403531,69.55532797769251,61208.28626647043,UAE,Germany,UAE-Germany,0
1295,2023-09-09,Importer_50,Exporter_28,1001,1185.6157202026209,28.62809503473963,33941.9195126419,China,Brazil,China-Brazil,0
1296,2023-04-22,Importer_29,Exporter_46,8501,993.5764928032638,150.87034102212593,149901.22430079625,Brazil,USA,Brazil-USA,0
1297,2023-05-13,Importer_5,Exporter_37,1001,1127.2646323307927,23.259331998046186,26219.422333037375,USA,China,USA-China,0
1298,2023-05-09,Importer_10,Exporter_42,7208,908.9949557852055,81.69026953823578,74256.04294699016,USA,UAE,USA-UAE,0
1299,2023-11-24,Importer_18,Exporter_10,1001,1180.0118434640292,28.524292657481386,33659.00316226208,USA,UAE,USA-UAE,0
1300,2023-12-25,Importer_1,Exporter_33,3004,718.5170940937189,127.43653735159364,91565.33049923273,Germany,Brazil,Germany-Brazil,0
1301,2023-12-29,Importer_26,Exporter_47,7208,904.6956416761556,70.4826667272771,63765.36140188058,Germany,UAE,Germany-UAE,0
1302,2023-02-05,Importer_25,Exporter_45,8501,906.3481915430164,147.23211963516226,133443.56536837434,China,USA,China-USA,0
1303,2023-09-04,Importer_23,Exporter_22,1001,909.288300319268,23.38330182870279,21262.162775673594,UAE,Brazil,UAE-Brazil,0
1304,2023-12-16,Importer_41,Exporter_42,3004,1134.5599295330699,135.29850049534465,153504.25718792825,Germany,USA,Germany-USA,0
1305,2023-02-16,Importer_6,Exporter_30,3004,1097.728298700926,106.3477719549022,116740.95877868884,UAE,India,UAE-India,0
1306,2023-05-29,Importer_3,Exporter_25,2709,969.7762699078723,69.9543507933938,67840.06937624425,China,Brazil,China-Brazil,0
1307,2023-12-05,Importer_7,Exporter_41,2709,1089.8191584342865,74.67838342102657,81385.93297313615,India,UAE,India-UAE,0
1308,2023-12-19,Importer_41,Exporter_29,3004,889.8739301832256,120.98394667696273,107660.46011850663,Germany,USA,Germany-USA,0
1309,2023-04-08,Importer_2,Exporter_47,2709,1068.5920606922862,80.19075625502737,85691.20547503253,USA,India,USA-India,0
1310,2023-10-31,Importer_5,Exporter_35,2709,1105.6759809737084,75.52339681162863,83504.40585616413,Germany,UAE,Germany-UAE,0
1311,2023-11-26,Importer_29,Exporter_2,3004,1012.5739941894042,136.92550974244205,138647.2103063247,Germany,Brazil,Germany-Brazil,0
1312,2023-01-19,Importer_47,Exporter_3,3004,1061.4644193939246,109.66694507791715,116407.56018383674,USA,Germany,USA-Germany,0
1313,2023-07-27,Importer_30,Exporter_44,1001,1210.5054955187786,32.09370981761708,38849.612105810455,China,Brazil,China-Brazil,0
1314,2023-10-02,Importer_15,Exporter_5,2709,933.5433968307277,66.6435492282053,62214.6453233546,Brazil,UAE,Brazil-UAE,0
1315,2023-01-19,Importer_31,Exporter_40,2709,1044.4863317711142,73.24229356687309,76500.57453816634,Germany,USA,Germany-USA,0
1316,2023-01-24,Importer_1,Exporter_12,2709,1029.593839844681,72.17916071410019,74315.21923639676,Brazil,China,Brazil-China,0
1317,2023-11-20,Importer_30,Exporter_40,1001,1254.993606186457,33.21462945670466,41684.1476000167,India,USA,India-USA,0
1318,2023-03-29,Importer_8,Exporter_32,8501,1028.5953386897536,164.11965871151224,168812.7159380147,USA,China,USA-China,0
1319,2023-11-01,Importer_13,Exporter_28,8501,845.121414470869,155.96890574920212,131812.66224023936,China,USA,China-USA,0
1320,2023-06-22,Importer_44,Exporter_37,7208,1271.3959524599666,78.25563283686101,99493.89484597834,India,USA,India-USA,0
1321,2023-10-07,Importer_49,Exporter_3,2709,872.8549107071373,65.43537777984858,57115.59082911753,India,China,India-China,0
1322,2023-10-31,Importer_8,Exporter_18,2709,836.5550443986417,64.50666664310607,53963.37737763198,India,USA,India-USA,0
1323,2023-03-14,Importer_36,Exporter_11,7208,944.4237852114957,68.75546384657086,64934.2954199506,China,Germany,China-Germany,0
1324,2023-08-13,Importer_9,Exporter_7,2709,1002.3427500924405,76.31594021650653,76494.72939250343,UAE,USA,UAE-USA,0
1325,2023-11-20,Importer_2,Exporter_32,8501,863.836572977962,172.78925885462652,149261.68121638254,Germany,China,Germany-China,0
1326,2023-02-11,Importer_6,Exporter_46,1001,1076.6188132791392,33.091741756872175,35627.19173962346,USA,India,USA-India,0
1327,2023-11-30,Importer_45,Exporter_50,8501,901.3248169221795,162.81787840599924,146751.79444594495,India,UAE,India-UAE,0
1328,2023-09-01,Importer_41,Exporter_18,2709,836.209914940703,76.23173250585556,63745.730554503905,China,India,China-India,0
1329,2023-09-25,Importer_12,Exporter_40,7208,1025.7759009690296,84.42600975987827,86602.16622665922,Germany,China,Germany-China,0
1330,2023-12-21,Importer_46,Exporter_32,1001,823.6608091562723,27.314790473170184,22498.122423065393,UAE,China,UAE-China,0
1331,2023-11-10,Importer_23,Exporter_27,1001,1089.5842327380078,119.67127648211623,130391.93596654461,Brazil,India,Brazil-India,1
1332,2023-01-03,Importer_8,Exporter_34,8501,1069.4809438148684,129.49293290309632,138490.2240985589,China,India,China-India,0
1333,2023-02-18,Importer_33,Exporter_15,8501,1127.2261319000002,131.51215027847238,148243.93245625394,India,Brazil,India-Brazil,0
1334,2023-08-26,Importer_13,Exporter_8,2709,1082.8449906519286,74.37941653552201,80541.37860310324,India,USA,India-USA,0
1335,2023-03-18,Importer_11,Exporter_43,7208,895.4842272355638,84.65621253667781,75808.30306409659,Germany,China,Germany-China,0
1336,2023-01-23,Importer_19,Exporter_14,1001,1039.0663395000333,28.383474431421785,29492.312879750225,Brazil,India,Brazil-India,0
1337,2023-08-11,Importer_49,Exporter_30,3004,848.7167973885688,96.44849169992905,81857.45498852174,India,Brazil,India-Brazil,0
1338,2023-01-23,Importer_35,Exporter_12,1001,1052.447507094954,25.305591685913836,26632.806885402813,Brazil,USA,Brazil-USA,0
1339,2023-03-22,Importer_8,Exporter_5,1001,1014.3016299161962,29.209655351753252,29627.401032573667,Germany,Brazil,Germany-Brazil,0
1340,2023-05-01,Importer_21,Exporter_27,7208,1101.8714163157292,77.58363600408109,85487.19088674083,UAE,Brazil,UAE-Brazil,0
1341,2023-04-12,Importer_21,Exporter_15,3004,950.5828320479363,128.78244845145954,122418.3845670558,China,USA,China-USA,0
1342,2023-02-20,Importer_13,Exporter_25,2709,1050.2587043626177,72.21309170027945,75842.42812715439,Brazil,Germany,Brazil-Germany,0
1343,2023-04-23,Importer_32,Exporter_4,1001,1070.390138471279,25.393283630378683,27180.7203813615,Germany,Brazil,Germany-Brazil,0
1344,2023-08-12,Importer_30,Exporter_12,2709,1113.5183019980473,74.28728155809522,82720.24762062104,China,Brazil,China-Brazil,0
1345,2023-07-18,Importer_47,Exporter_13,3004,847.4975307135254,117.07103431590959,99217.41250081177,China,UAE,China-UAE,0
1346,2023-11-20,Importer_22,Exporter_9,3004,994.1039068558554,118.3860385871792,117688.02347670289,India,China,India-China,0
1347,2023-01-17,Importer_9,Exporter_8,8501,1050.0789949852801,171.47050172746776,180057.5721236011,USA,Germany,USA-Germany,0
1348,2023-08-27,Importer_49,Exporter_22,7208,1162.2650091509242,69.50224645254875,80780.02910918136,Germany,China,Germany-China,0
1349,2023-04-23,Importer_41,Exporter_40,3004,1093.3104985459072,135.9471998344249,148632.50082689518,UAE,China,UAE-China,0
1350,2023-03-29,Importer_6,Exporter_27,8501,1058.0212781033804,166.3647063777895,176017.39927312246,UAE,China,UAE-China,0
1351,2023-09-25,Importer_31,Exporter_30,7208,1301.8405668551147,88.18967636885586,114808.89827480042,China,Brazil,China-Brazil,0
1352,2023-05-23,Importer_48,Exporter_16,1001,1037.3962893462594,33.135265422254264,34374.40139554999,Brazil,Germany,Brazil-Germany,0
1353,2023-05-07,Importer_15,Exporter_38,3004,1021.7331749645336,120.28683651941947,122901.05138342627,Germany,Brazil,Germany-Brazil,0
1354,2023-03-18,Importer_3,Exporter_3,8501,947.2878646429401,173.45120038248163,164308.21723007574,USA,UAE,USA-UAE,0
1355,2023-08-29,Importer_34,Exporter_26,8501,877.2357001086998,172.98551587017175,151749.0701230347,USA,UAE,USA-UAE,0
1356,2023-09-03,Importer_16,Exporter_6,1001,1074.9796185610558,25.802081475594175,27736.711702715507,Germany,UAE,Germany-UAE,0
1357,2023-10-13,Importer_14,Exporter_9,1001,1055.1473939487132,23.699920477045126,25006.90932814591,Brazil,Germany,Brazil-Germany,0
1358,2023-07-03,Importer_2,Exporter_31,3004,1093.8262025246554,130.6227777958679,142878.61699967607,China,USA,China-USA,0
1359,2023-12-09,Importer_37,Exporter_48,3004,911.146606652192,121.48257235146698,110688.43356541854,China,UAE,China-UAE,0
1360,2023-10-26,Importer_50,Exporter_9,1001,1293.123615062543,28.48275988721419,36831.7294323128,Germany,UAE,Germany-UAE,0
1361,2023-12-27,Importer_41,Exporter_30,7208,841.1638619415099,91.8533072197008,77263.68263302349,China,Germany,China-Germany,0
1362,2023-12-27,Importer_25,Exporter_45,1001,1294.388078579619,30.01108701554354,38845.99325813516,Brazil,USA,Brazil-USA,0
1363,2023-06-20,Importer_28,Exporter_49,8501,1151.7194553112533,170.1221387329632,195932.97695791387,USA,Germany,USA-Germany,0
1364,2023-05-19,Importer_14,Exporter_44,8501,888.6273651192424,142.72041246948197,126825.26408148723,UAE,Brazil,UAE-Brazil,0
1365,2023-02-11,Importer_33,Exporter_44,8501,1184.6311769732101,175.27521418062764,207636.48326902842,India,USA,India-USA,0
1366,2023-07-06,Importer_24,Exporter_30,1001,1084.4321290261532,27.360556939493836,29670.66701323659,USA,UAE,USA-UAE,0
1367,2023-11-13,Importer_12,Exporter_42,1001,1298.059166754916,28.407087306564108,36874.08007909276,India,Germany,India-Germany,0
1368,2023-10-14,Importer_9,Exporter_22,1001,949.7293328242822,31.027013503468865,29467.26483417948,UAE,China,UAE-China,0
1369,2023-05-03,Importer_48,Exporter_49,8501,1233.1240631072162,162.80963964828337,200764.4843561129,USA,UAE,USA-UAE,0
1370,2023-10-25,Importer_21,Exporter_23,2709,1062.2298250542865,73.24301971082674,77800.92001387915,Brazil,China,Brazil-China,0
1371,2023-05-17,Importer_18,Exporter_4,8501,1006.5272002965199,158.3720927177776,159405.81908832557,Brazil,Germany,Brazil-Germany,0
1372,2023-02-02,Importer_32,Exporter_33,3004,620.5659883458545,116.44071049116242,72259.14458964171,India,UAE,India-UAE,0
1373,2023-09-27,Importer_44,Exporter_35,1001,1036.198290237517,26.546957749141477,27507.912230668004,Germany,Brazil,Germany-Brazil,0
1374,2023-05-30,Importer_44,Exporter_45,7208,1057.948497671734,78.36423023211103,82905.31964526373,UAE,India,UAE-India,0
1375,2023-02-03,Importer_6,Exporter_26,2709,1263.3213547473235,81.011138076504,102343.10070443152,Germany,USA,Germany-USA,0
1376,2023-04-02,Importer_11,Exporter_18,3004,930.1291646322755,118.18994746119965,109931.91710001817,USA,China,USA-China,0
1377,2023-02-27,Importer_14,Exporter_34,2709,988.9078651587411,66.83838366688263,66097.00330267777,Germany,China,UNKNOWN-ROUTE,1
1378,2023-11-18,Importer_44,Exporter_35,1001,1029.253747604219,27.725153793337228,28536.218444695667,India,UAE,India-UAE,0
1379,2023-03-09,Importer_29,Exporter_48,7208,830.4076997593711,84.98168979120214,70569.4495411766,India,UAE,India-UAE,0
1380,2023-11-27,Importer_5,Exporter_2,1001,1094.4294376332716,27.587052721020022,30192.08259542536,India,China,India-China,0
1381,2023-04-29,Importer_27,Exporter_38,8501,1134.3033146143898,140.52633406252002,159399.48651772548,Brazil,India,Brazil-India,0
1382,2023-06-25,Importer_43,Exporter_45,3004,1037.9747857056973,129.84412815134948,134774.93109304007,Germany,Brazil,Germany-Brazil,0
1383,2023-09-29,Importer_20,Exporter_37,8501,994.958115294443,156.82111368211702,156030.43970753474,Germany,UAE,Germany-UAE,0
1384,2023-03-09,Importer_15,Exporter_31,3004,922.5355534168642,117.64240099886284,108529.29751077459,China,Germany,China-Germany,0
1385,2023-07-10,Importer_23,Exporter_19,3004,969.1210853679489,111.04105984151713,107612.23243401844,USA,India,USA-India,0
1386,2023-08-22,Importer_46,Exporter_35,2709,973.4838755326327,59.15967190795377,57590.98668419386,UAE,China,UAE-China,0
1387,2023-05-27,Importer_11,Exporter_16,2709,926.3269379286843,68.00587154641231,62995.67075075955,China,India,China-India,0
1388,2023-03-01,Importer_9,Exporter_29,1001,961.573037125693,29.275507662387664,28150.538816318603,India,Brazil,India-Brazil,0
1389,2023-05-14,Importer_36,Exporter_46,3004,990.7353700209807,125.75329821703276,124588.24044041068,China,India,China-India,0
1390,2023-01-18,Importer_24,Exporter_29,3004,1131.1775611198784,112.2028172778208,126921.30919910468,India,China,India-China,0
1391,2023-10-04,Importer_8,Exporter_2,2709,819.5198716916284,62.70568911429828,51388.558297284864,UAE,India,UAE-India,0
1392,2023-07-27,Importer_21,Exporter_10,7208,926.9195618207609,77.18462945746792,71543.94291601396,China,UAE,China-UAE,0
1393,2023-01-03,Importer_42,Exporter_46,8501,4073.742230891623,130.5582500362516,531860.6567639859,UAE,India,UAE-India,1
1394,2023-06-01,Importer_43,Exporter_10,7208,931.5818758788718,81.45141296091177,75878.66007911084,India,Brazil,India-Brazil,0
1395,2023-10-17,Importer_47,Exporter_31,7208,1089.2544198753346,75.54061557513343,82282.94939531763,India,USA,India-USA,0
1396,2023-01-21,Importer_8,Exporter_20,2709,938.0503266784849,63.51311183806882,59578.495308067606,Brazil,UAE,Brazil-UAE,0
1397,2023-01-13,Importer_29,Exporter_23,7208,995.2841244437835,73.21257092647349,72867.30955283357,UAE,China,UAE-China,0
1398,2023-02-17,Importer_42,Exporter_13,3004,1085.96917198618,98.56960209679067,107043.549172059,USA,Brazil,USA-Brazil,0
1399,2023-10-26,Importer_13,Exporter_2,8501,946.0555491321306,154.51661008787613,146181.29640672097,China,Germany,China-Germany,0
1400,2023-02-12,Importer_33,Exporter_26,8501,1027.5751774483756,190.39550495970747,195645.69479434448,Germany,USA,Germany-USA,0
1401,2023-04-10,Importer_39,Exporter_33,7208,1052.4700036851862,71.96756322526392,75743.70153290738,India,Brazil,India-Brazil,0
1402,2023-01-29,Importer_46,Exporter_28,3004,985.6803629366391,98.68504399840258,97271.90998476365,Germany,China,Germany-China,0
1403,2023-07-09,Importer_19,Exporter_23,7208,987.9100376054859,73.33555154399393,72448.92748364608,India,USA,India-USA,0
1404,2023-06-29,Importer_6,Exporter_14,3004,1137.3085413340243,113.40551670485358,128977.06278282836,Germany,Brazil,Germany-Brazil,0
1405,2023-08-16,Importer_11,Exporter_47,7208,982.485112630713,74.91553726876478,73603.40007129275,Germany,India,Germany-India,0
1406,2023-08-06,Importer_39,Exporter_6,7208,1260.8277027779998,77.4300578710567,97625.961991532,China,Brazil,China-Brazil,0
1407,2023-03-15,Importer_34,Exporter_22,2709,1274.8835565218803,75.69906233482787,96507.48981479688,India,UAE,India-UAE,0
1408,2023-02-03,Importer_1,Exporter_27,8501,1072.310009100308,155.5309972097628,166777.44503338073,Germany,USA,Germany-USA,0
1409,2023-11-24,Importer_36,Exporter_30,3004,1059.0695947324377,96.86792904785268,102589.87835927987,Germany,China,Germany-China,0
1410,2023-12-30,Importer_12,Exporter_25,8501,958.1674908773865,162.67736956776483,155872.16702127855,China,India,China-India,0
1411,2023-05-29,Importer_20,Exporter_38,8501,992.6654224788841,128.92215229794638,127976.56277772799,Germany,USA,Germany-USA,0
1412,2023-06-05,Importer_15,Exporter_2,7208,992.1393324133796,93.63284413004394,92896.82746714783,UAE,Germany,UAE-Germany,0
1413,2023-01-02,Importer_41,Exporter_41,2709,1187.033757330208,69.56597193443778,82577.15704766347,India,Germany,India-Germany,0
1414,2023-08-30,Importer_27,Exporter_12,1001,1142.717391558713,28.900478938895844,33025.07990785258,Brazil,India,Brazil-India,0
1415,2023-09-09,Importer_49,Exporter_18,2709,744.4192619759922,63.52873808309312,47292.016318082286,USA,China,USA-China,0
1416,2023-09-10,Importer_38,Exporter_31,1001,1234.4333152762297,29.178020754512087,36018.32089319099,UAE,India,UAE-India,0
1417,2023-10-17,Importer_45,Exporter_8,7208,963.4924030937473,77.60129442980096,74768.25765335435,India,UAE,India-UAE,0
1418,2023-07-11,Importer_2,Exporter_17,8501,1285.620488435951,174.38938373043095,224198.56468956114,Brazil,UAE,Brazil-UAE,0
1419,2023-03-25,Importer_21,Exporter_30,8501,1332.81703501722,147.61432184399922,196742.88276619668,USA,India,USA-India,0
1420,2023-12-21,Importer_4,Exporter_18,2709,1044.3436733120643,59.38350215405446,62016.78477370012,India,China,India-China,0
1421,2023-07-04,Importer_4,Exporter_19,7208,1221.5401639177412,70.65776358985651,86311.29611761433,Brazil,India,Brazil-India,0
1422,2023-05-30,Importer_33,Exporter_13,8501,1032.5163345643944,133.54046208550733,137882.7084285635,Brazil,USA,Brazil-USA,0
1423,2023-11-18,Importer_49,Exporter_11,2709,911.6699759891956,64.1391629826521,58473.74917636154,USA,Brazil,USA-Brazil,0
1424,2023-10-06,Importer_18,Exporter_44,3004,908.8187108986273,113.53052756221226,103178.66770673082,India,Germany,India-Germany,0
1425,2023-12-24,Importer_38,Exporter_23,3004,917.7596807612384,130.0000069413637,119308.76486946472,USA,Brazil,USA-Brazil,0
1426,2023-03-15,Importer_19,Exporter_24,1001,834.270581040622,30.6616242810416,25580.09110459382,China,Brazil,China-Brazil,0
1427,2023-09-06,Importer_7,Exporter_14,7208,1182.6938728458338,75.89442908389283,89759.8762606527,India,China,India-China,0
1428,2023-03-21,Importer_36,Exporter_40,8501,892.3121663878597,146.54213062229624,130761.32604267389,China,India,China-India,0
1429,2023-12-20,Importer_45,Exporter_49,8501,1176.9587812541065,152.91161446430036,179970.66739950076,UAE,Brazil,UAE-Brazil,0
1430,2023-02-28,Importer_8,Exporter_9,7208,920.3178558088603,83.87101320950431,77187.9910414876,Germany,USA,Germany-USA,0
1431,2023-01-09,Importer_45,Exporter_24,7208,834.6561775245365,85.45087608354359,71322.10159801332,India,Germany,India-Germany,0
1432,2023-03-13,Importer_49,Exporter_22,7208,1061.2910961552652,77.53753223088893,82289.89257449431,UAE,Brazil,UAE-Brazil,0
1433,2023-03-30,Importer_15,Exporter_9,3004,874.2121302329153,109.35982893259852,95603.68901307415,USA,China,USA-China,0
1434,2023-12-22,Importer_20,Exporter_9,2709,1080.2226004518866,78.60286351742343,84908.58963175587,Brazil,China,Brazil-China,0
1435,2023-04-18,Importer_45,Exporter_49,2709,904.4038379456808,73.2087069248604,66210.23551388428,USA,UAE,USA-UAE,0
1436,2023-02-27,Importer_49,Exporter_28,1001,686.9459472096896,28.246146808028403,19403.576074065022,USA,UAE,USA-UAE,0
1437,2023-01-22,Importer_43,Exporter_33,2709,995.3411600693647,63.63221608112716,63335.763771973594,USA,China,USA-China,0
1438,2023-10-31,Importer_17,Exporter_3,1001,859.5240437815606,27.99666133059334,24063.803559254437,Germany,USA,Germany-USA,0
1439,2023-02-03,Importer_49,Exporter_7,3004,1043.828909248956,117.7520517791235,122912.99577042909,Brazil,USA,Brazil-USA,0
1440,2023-03-05,Importer_13,Exporter_12,8501,664.2653150012542,118.189497710474,78509.18392648803,China,Brazil,China-Brazil,0
1441,2023-12-10,Importer_10,Exporter_48,3004,908.9702233214236,125.49223903264263,114068.70853860665,USA,China,USA-China,0
