transaction_id,date,importer,exporter,hs_code,quantity,unit_price,total_value,origin_country,destination_country,route,anomaly_flag
1090,2023-01-12,Importer_36,Exporter_37,3004,971.4941447497758,115.71065492627487,112412.22374603784,UAE,Brazil,UAE-Brazil,0
1091,2023-10-20,Importer_30,Exporter_23,2709,972.9412477356389,79.60993932273571,77455.79369682098,USA,China,USA-China,0
1092,2023-03-21,Importer_38,Exporter_16,2709,668.220713300574,80.73403590907428,53948.15506279577,India,Germany,India-Germany,0
1093,2023-04-30,Importer_37,Exporter_26,3004,786.4064271324783,116.80017204918703,91852.40598965992,India,USA,India-USA,0
1094,2023-10-19,Importer_47,Exporter_21,2709,935.6133369552007,74.11987288839504,69347.54160780659,Brazil,USA,Brazil-USA,0
1095,2023-09-05,Importer_7,Exporter_39,2709,760.2813472174379,73.2352086625736,55679.36310573163,Germany,Brazil,Germany-Brazil,0
1096,2023-11-25,Importer_25,Exporter_6,3004,1303.6464434930278,103.64191194488627,135112.40990376857,USA,Brazil,USA-Brazil,0
1097,2023-01-29,Importer_27,Exporter_8,3004,1028.4559251415594,112.05621386644069,115244.87709987069,India,UAE,India-UAE,0
1098,2023-04-27,Importer_4,Exporter_20,8501,1063.8830809289555,150.28721666123627,159888.0270857935,USA,UAE,USA-UAE,0
1099,2023-09-26,Importer_37,Exporter_10,1001,903.7769636433536,31.46361685461322,28436.092106100183,India,Brazil,India-Brazil,0
1100,2023-06-17,Importer_10,Exporter_4,8501,1270.6522164680114,147.13644312409053,186959.24757884513,Brazil,China,Brazil-China,0
1101,2023-12-11,Importer_37,Exporter_33,7208,1107.9636913222273,69.65381633703069,77173.89946345698,Germany,Brazil,Germany-Brazil,0
1102,2023-02-16,Importer_26,Exporter_10,2709,856.5345434772987,73.30684394516264,62789.84411233146,Germany,India,Germany-India,0
1103,2023-03-09,Importer_37,Exporter_48,3004,1222.6174042803948,124.26736018542792,151931.43734668478,USA,UAE,USA-UAE,0
1104,2023-01-26,Importer_6,Exporter_26,8501,953.0412954215268,149.9893710813503,142946.06451483018,Germany,India,Germany-India,0
1105,2023-09-14,Importer_49,Exporter_9,7208,812.4388399045424,84.83612261084293,68924.16103595275,Brazil,China,Brazil-China,0
1106,2023-09-04,Importer_26,Exporter_42,8501,1132.3499593485114,143.2186450075038,162173.62685219583,China,UAE,China-UAE,0
1107,2023-10-20,Importer_48,Exporter_34,2709,929.4936778360748,71.86114760756433,66794.48238327602,UAE,Brazil,UAE-Brazil,0
1108,2023-05-07,Importer_50,Exporter_28,2709,934.4920395939107,69.53707169761924,64981.83995809621,USA,Germany,USA-Germany,0
1109,2023-06-15,Importer_43,Exporter_27,8501,1314.9582683749773,146.29461448881005,192371.31294079052,USA,China,USA-China,0
1110,2023-08-05,Importer_21,Exporter_23,3004,946.2489771968167,520.6360891014642,492651.3668040112,India,China,India-China,1
1111,2023-11-01,Importer_23,Exporter_40,1001,1111.6287957249906,29.456327480345692,32744.501843457627,India,China,India-China,0
1112,2023-08-15,Importer_3,Exporter_15,8501,902.594044251786,169.81956048409518,153278.12389040025,China,UAE,China-UAE,0
1113,2023-04-13,Importer_8,Exporter_48,3004,1212.9404506770456,112.79491721113554,136813.5177161548,China,USA,China-USA,0
1114,2023-01-28,Importer_19,Exporter_1,2709,720.0190072959076,77.05259582885846,55479.333558267455,UAE,China,UAE-China,0
1115,2023-06-25,Importer_31,Exporter_2,1001,897.3055261359993,32.371876797488305,29047.46394177999,India,UAE,UNKNOWN-ROUTE,1
1116,2023-06-19,Importer_14,Exporter_14,2709,704.4844273432248,76.24818136809516,53715.65638706486,Brazil,UAE,Brazil-UAE,0
1117,2023-10-07,Importer_31,Exporter_40,8501,818.3242106078828,160.96146178599787,131718.6611543176,India,Brazil,India-Brazil,0
1118,2023-03-14,Importer_43,Exporter_34,1001,1002.1409601754651,27.138181741810065,27196.283508153814,Germany,Brazil,Germany-Brazil,0
1119,2023-01-23,Importer_19,Exporter_13,3004,938.9445530609829,128.2358214834804,120406.3260892145,China,USA,China-USA,0
1120,2023-12-23,Importer_30,Exporter_42,8501,1015.8841679672852,158.76619470708727,161288.06361134135,India,USA,India-USA,0
1121,2023-01-05,Importer_43,Exporter_43,1001,1296.4660876773228,25.307275164866844,32810.02402276839,Germany,India,Germany-India,0
1122,2023-07-04,Importer_42,Exporter_25,1001,5973.993644002788,30.31306781256964,181090.07444251652,USA,Germany,USA-Germany,1
1123,2023-04-29,Importer_21,Exporter_32,7208,865.1823927515308,69.35749099408808,60006.88001350787,UAE,USA,UAE-USA,0
1124,2023-11-02,Importer_13,Exporter_33,8501,971.631941383445,163.8247516788669,159177.36152039823,USA,India,USA-India,0
1125,2023-08-23,Importer_3,Exporter_16,8501,980.8676319433698,172.66732395371022,169363.78916047444,Brazil,USA,Brazil-USA,0
1126,2023-09-29,Importer_26,Exporter_48,3004,782.3236464922661,119.85493262584734,93765.34794193777,India,UAE,India-UAE,0
1127,2023-03-22,Importer_23,Exporter_41,1001,812.1409833380321,31.090895647874902,25250.190564325265,India,Germany,India-Germany,0
1128,2023-06-04,Importer_4,Exporter_41,2709,1133.0331085145951,67.05466744423262,75975.15829475131,UAE,India,UAE-India,0
1129,2023-05-12,Importer_18,Exporter_15,7208,609.3679215059299,81.59158517437196,49719.29467008108,USA,Brazil,USA-Brazil,0
1130,2023-03-19,Importer_6,Exporter_47,3004,5090.920225378218,124.85153705954038,635609.2151859722,Germany,China,Germany-China,1
1131,2023-07-15,Importer_41,Exporter_44,8501,1185.3673287733232,133.93419480526427,158761.218727722,Brazil,UAE,Brazil-UAE,0
1132,2023-04-27,Importer_10,Exporter_28,7208,1102.0324158175674,89.5400600998238,98676.04874425901,China,Brazil,China-Brazil,0
1133,2023-06-09,Importer_35,Exporter_9,8501,733.2118623990225,154.79477738878467,113497.3670188729,India,UAE,India-UAE,0
1134,2023-04-16,Importer_44,Exporter_13,2709,924.3730253488493,69.42934128828848,64178.610254633,UAE,Brazil,UAE-Brazil,0
1135,2023-03-12,Importer_9,Exporter_28,3004,1052.1514725307504,114.15325723063737,120106.51768939664,Brazil,UAE,Brazil-UAE,0
1136,2023-03-16,Importer_5,Exporter_36,8501,898.6437881257582,150.51228626232037,135256.9310862401,China,Germany,China-Germany,0
1137,2023-09-30,Importer_10,Exporter_47,1001,836.9131091705797,26.742524613344443,22381.16942122485,China,Germany,China-Germany,0
1138,2023-01-16,Importer_20,Exporter_29,3004,1101.9059924434755,106.21447157809612,117038.36271612134,Germany,UAE,Germany-UAE,0
1139,2023-11-23,Importer_7,Exporter_9,3004,1099.9468751363818,125.55109551424741,138099.53518084582,China,India,China-India,0
1140,2023-04-05,Importer_18,Exporter_39,1001,741.1289906814104,27.967306042993034,20727.38129972154,UAE,Brazil,UAE-Brazil,0
1141,2023-10-18,Importer_15,Exporter_15,8501,1179.1164104571058,135.28251703290476,159513.83588144093,China,Brazil,China-Brazil,0
1142,2023-12-18,Importer_45,Exporter_50,1001,930.3393606535918,31.386182679755688,29199.801127640745,India,USA,India-USA,0
1143,2023-09-02,Importer_31,Exporter_46,2709,1117.5085763923894,68.23922779768853,76257.92231031087,UAE,Brazil,UAE-Brazil,0
1144,2023-11-29,Importer_32,Exporter_31,3004,910.3734707962537,137.0684383403821,124783.46994855595,China,UAE,China-UAE,0
1145,2023-03-12,Importer_3,Exporter_27,2709,1260.8349495696368,76.85200635547257,96897.69555752767,China,India,China-India,0
1146,2023-01-08,Importer_48,Exporter_43,3004,1012.7977213847536,110.30081134030888,111712.41039235442,Germany,China,Germany-China,0
1147,2023-04-14,Importer_29,Exporter_40,2709,875.4333390165152,73.65759873686031,64482.31760614827,USA,India,USA-India,0
1148,2023-09-08,Importer_28,Exporter_26,3004,1062.7597331333025,136.81918311535716,145405.91853519343,Germany,China,Germany-China,0
1149,2023-01-22,Importer_47,Exporter_21,8501,1097.5675138804208,127.45379547360272,139889.1454325858,Brazil,Germany,Brazil-Germany,0
1150,2023-07-21,Importer_39,Exporter_35,8501,1157.7921426584378,135.0290905902838,156335.62011574497,Brazil,UAE,Brazil-UAE,0
1151,2023-09-26,Importer_29,Exporter_30,1001,942.4043092071472,30.750600618755083,28979.498533822756,UAE,USA,UAE-USA,0
1152,2023-01-22,Importer_26,Exporter_48,2709,1299.3501234675946,91.76942989203752,119240.62006076972,UAE,Brazil,UAE-Brazil,0
1153,2023-01-21,Importer_49,Exporter_41,8501,1091.0084588704274,147.2520507191942,160653.23292065805,Germany,Brazil,Germany-Brazil,0
1154,2023-01-26,Importer_26,Exporter_20,2709,1080.1758472720826,76.21358798111686,82324.07697114832,India,UAE,India-UAE,0
1155,2023-05-27,Importer_19,Exporter_40,7208,951.8998561664213,94.36169084729858,89822.87994516382,China,UAE,China-UAE,0
1156,2023-01-28,Importer_42,Exporter_29,8501,1034.5106138787103,157.4661463363709,162900.3997115539,China,UAE,China-UAE,0
1157,2023-02-16,Importer_50,Exporter_38,8501,1099.8886378081693,156.32379915921683,171938.77051422885,USA,India,USA-India,0
1158,2023-12-23,Importer_27,Exporter_21,8501,1125.8410750704418,140.74120220179614,158452.2263935766,China,UAE,China-UAE,0
1159,2023-08-19,Importer_38,Exporter_46,1001,916.2547369080954,26.699537301084916,24463.57752537344,China,UAE,China-UAE,0
1160,2023-04-14,Importer_21,Exporter_45,7208,1065.925184593034,86.23149202809691,91916.31905778193,USA,Germany,USA-Germany,0
1161,2023-11-29,Importer_6,Exporter_8,2709,1068.6659299227829,81.72144703343275,87332.92618861886,Brazil,USA,Brazil-USA,0
1162,2023-12-28,Importer_6,Exporter_34,7208,999.160597175643,85.3499332447401,85278.29026971578,Brazil,India,Brazil-India,0
1163,2023-12-29,Importer_40,Exporter_11,7208,836.2448685791028,76.90320238020479,64309.908367746495,Brazil,UAE,Brazil-UAE,0
1164,2023-07-13,Importer_50,Exporter_11,8501,1104.3306636348666,162.73653166114715,179714.94200699113,Germany,USA,Germany-USA,0
1165,2023-06-21,Importer_11,Exporter_10,8501,955.9049578503726,148.926011222129,142359.11248011334,Brazil,China,Brazil-China,0
1166,2023-04-02,Importer_20,Exporter_47,1001,772.3189379978786,28.92891239758017,22342.34690033278,Germany,India,Germany-India,0
1167,2023-08-17,Importer_8,Exporter_9,3004,1133.557474527968,126.9024601932788,143851.2322880791,Brazil,China,Brazil-China,0
1168,2023-04-14,Importer_1,Exporter_30,1001,1075.0998582071816,30.14932106154288,32413.530798307544,UAE,India,UAE-India,0
1169,2023-09-12,Importer_39,Exporter_32,7208,1001.0594737942265,74.71743088421242,74796.59204420618,UAE,USA,UAE-USA,0
1170,2023-05-02,Importer_30,Exporter_27,2709,1104.8242630303803,72.94681061072573,80593.40627341179,UAE,Germany,UAE-Germany,0
1171,2023-08-15,Importer_1,Exporter_16,1001,1073.8028271989199,28.42189547199726,30519.511712182837,UAE,Brazil,UAE-Brazil,0
1172,2023-10-08,Importer_14,Exporter_4,3004,676.9985620193133,133.16583254104435,90153.0771403917,UAE,Brazil,UAE-Brazil,0
1173,2023-04-05,Importer_3,Exporter_10,2709,928.1743815987394,63.96056965169816,59366.56218316803,USA,Germany,USA-Germany,0
1174,2023-01-17,Importer_22,Exporter_6,8501,1104.0218367870991,144.11981040121304,159111.4177965557,UAE,India,UAE-India,0
1175,2023-01-26,Importer_11,Exporter_44,1001,1158.9904576069932,31.85101784873009,36915.025751748195,Germany,China,Germany-China,0
1176,2023-05-26,Importer_37,Exporter_36,8501,1102.5353984800715,129.510664331992,142790.09190669158,Brazil,UAE,Brazil-UAE,0
1177,2023-04-01,Importer_24,Exporter_3,7208,1181.79159780796,82.09000424987084,97013.27728651708,Brazil,UAE,Brazil-UAE,0
1178,2023-02-17,Importer_25,Exporter_5,3004,944.6084291130695,121.72066160810701,114978.36295223747,India,Germany,India-Germany,0
1179,2023-08-07,Importer_31,Exporter_9,8501,733.564715065252,156.12979217221007,114531.3065080043,USA,Germany,USA-Germany,0
1180,2023-03-04,Importer_27,Exporter_34,3004,2790.254306714044,103.76795656987758,289538.98771801684,India,Brazil,India-Brazil,1
1181,2023-04-18,Importer_7,Exporter_37,2709,771.6461220673164,77.78881862492948,60025.44023212466,UAE,USA,UAE-USA,0
1182,2023-11-19,Importer_47,Exporter_45,8501,905.6104909460817,173.00591564874748,156675.97220723858,USA,UAE,USA-UAE,0
1183,2023-11-06,Importer_21,Exporter_17,3004,919.6297805421553,99.51170450888463,91513.92697888138,Germany,Brazil,Germany-Brazil,0
1184,2023-09-27,Importer_9,Exporter_40,8501,832.5213340077012,168.53717430010408,140310.7931782111,UAE,India,UAE-India,0
1185,2023-10-16,Importer_32,Exporter_12,7208,976.6152733094999,75.61370162807519,73845.49588144563,UAE,Germany,UAE-Germany,0
1186,2023-11-09,Importer_13,Exporter_1,2709,1024.0027338779182,73.51247915317282,75276.97962699244,Brazil,India,Brazil-India,0
1187,2023-03-02,Importer_48,Exporter_14,1001,1167.6098223853692,34.34549768967878,40102.14045718295,Germany,USA,Germany-USA,0
1188,2023-11-12,Importer_22,Exporter_23,7208,946.0347031316371,69.3916185113437,65646.87921820284,Germany,USA,Germany-USA,0
1189,2023-10-14,Importer_45,Exporter_19,2709,937.9802258315086,71.8219635460802,67367.58158661469,USA,India,USA-India,0
1190,2023-05-11,Importer_33,Exporter_36,1001,855.4361610684084,27.12854725531487,23206.740319449462,India,Germany,India-Germany,0
1191,2023-06-15,Importer_22,Exporter_26,1001,1051.5681822324827,29.854042945288647,31393.561672267657,USA,Germany,USA-Germany,0
1192,2023-10-19,Importer_13,Exporter_22,8501,1004.919549311738,138.62256997949896,139304.53054823296,USA,India,USA-India,0
1193,2023-06-23,Importer_42,Exporter_9,7208,965.439892869135,72.60613484585356,70096.85904722282,Germany,USA,Germany-USA,0
1194,2023-09-04,Importer_35,Exporter_22,2709,1133.529761668718,77.24674534306627,87561.48483841006,Brazil,Germany,Brazil-Germany,0
1195,2023-08-25,Importer_34,Exporter_20,7208,723.071820664286,72.56391311846072,52468.92077309045,Brazil,USA,Brazil-USA,0
1196,2023-10-17,Importer_2,Exporter_14,3004,775.5206117364881,361.18089090237146,280103.2254601369,UAE,Brazil,UAE-Brazil,1
1197,2023-10-23,Importer_10,Exporter_18,3004,987.4843045314459,355.9972218746622,351541.6690580277,India,USA,India-USA,1
1198,2023-01-16,Importer_11,Exporter_37,3004,861.721028031203,107.95251153502201,93024.94921850947,Germany,Brazil,Germany-Brazil,0
1199,2023-11-07,Importer_8,Exporter_49,7208,1031.0900994098415,80.55475469629,83059.21002773306,China,Brazil,China-Brazil,0
1200,2023-06-07,Importer_18,Exporter_27,3004,891.739366999412,122.12185046567278,108900.8616310559,Brazil,USA,Brazil-USA,0
1201,2023-02-14,Importer_29,Exporter_20,7208,4319.98784671561,77.82675911739157,336210.65353639494,China,Germany,China-Germany,1
1202,2023-04-21,Importer_8,Exporter_24,8501,1251.0178135447804,170.1069157768552,212806.78184400752,India,China,India-China,0
1203,2023-01-20,Importer_33,Exporter_2,2709,805.0628144608604,75.80812692515423,61030.30402137079,USA,UAE,USA-UAE,0
1204,2023-09-05,Importer_22,Exporter_31,8501,1121.7094831737388,132.77605066871072,148936.15517344966,China,India,China-India,0
1205,2023-09-26,Importer_50,Exporter_7,3004,1122.8166465632291,138.45518302095064,155459.78429888195,India,China,India-China,0
1206,2023-09-22,Importer_30,Exporter_25,2709,831.6182790633379,63.57748025290015,52872.19471510017,China,USA,China-USA,0
1207,2024-01-01,Importer_20,Exporter_3,8501,1152.6492200265254,154.0724296623847,177591.46587793942,USA,China,USA-China,0
1208,2023-12-18,Importer_30,Exporter_3,8501,1082.7214412859284,155.10883824600745,167939.66490190313,USA,Germany,USA-Germany,0
1209,2023-02-22,Importer_2,Exporter_37,8501,1058.6043881392216,130.10291807533375,137727.51998426596,Brazil,India,Brazil-India,0
1210,2023-06-09,Importer_13,Exporter_19,2709,1157.0976559932174,78.18712994699442,90470.14479050433,India,China,India-China,0
1211,2023-05-22,Importer_43,Exporter_8,8501,965.5913883897958,149.34784575279207,144208.99373346358,India,UAE,India-UAE,0
1212,2023-05-20,Importer_8,Exporter_1,2709,770.3338746166417,73.59978329212484,56696.40623436769,China,Germany,China-Germany,0
1213,2023-11-15,Importer_14,Exporter_35,8501,1085.8086162571217,149.06713474501032,161858.37930689356,UAE,USA,UAE-USA,0
1214,2023-06-29,Importer_10,Exporter_46,8501,1168.6530039805755,144.98884153530088,169441.64520389301,India,Germany,India-Germany,0
1215,2023-05-26,Importer_5,Exporter_20,8501,1084.69088888404,134.70503491961827,146113.3240641164,China,India,China-India,0
1216,2023-11-10,Importer_4,Exporter_9,3004,996.4671773688643,117.90774890516597,117491.20174144754,UAE,Germany,UAE-Germany,0
1217,2023-01-15,Importer_7,Exporter_25,7208,1033.7961883061412,77.04378456933313,79647.57082045608,Brazil,USA,Brazil-USA,0
1218,2023-01-28,Importer_12,Exporter_46,1001,980.2791106492498,32.47814151432452,31837.64367920252,Germany,UAE,Germany-UAE,0
1219,2023-11-02,Importer_40,Exporter_23,8501,934.4853644142673,125.9013434889198,117652.96285048907,Brazil,Germany,Brazil-Germany,0
1220,2023-06-09,Importer_6,Exporter_49,3004,1262.4375856308131,136.57744894428583,172420.50489683985,China,Brazil,China-Brazil,0
1221,2023-08-27,Importer_45,Exporter_30,8501,806.1605957341571,160.34561707867792,129264.31818750803,China,USA,China-USA,0
1222,2023-02-19,Importer_31,Exporter_15,7208,924.5537844172985,82.10789772264847,75913.16757002313,India,UAE,India-UAE,0
1223,2023-04-25,Importer_24,Exporter_26,2709,1044.133619352024,68.35914539778575,71376.08190000129,UAE,India,UAE-India,0
1224,2023-04-04,Importer_32,Exporter_2,3004,882.4351501620405,111.71350737220489,98579.92565311983,India,UAE,India-UAE,0
1225,2023-02-03,Importer_31,Exporter_30,7208,862.5712126778136,73.34542233415644,63265.64988713971,USA,Germany,USA-Germany,0
1226,2023-03-29,Importer_37,Exporter_9,3004,989.9232564925967,111.41088013067098,110288.22126766015,India,Brazil,India-Brazil,0
1227,2023-09-18,Importer_21,Exporter_36,1001,1102.307809856893,34.46173846600778,37987.44345232608,Germany,USA,Germany-USA,0
1228,2023-11-29,Importer_30,Exporter_26,1001,912.9920137944936,30.71821350160613,28045.483605000583,India,Brazil,India-Brazil,0
1229,2023-10-30,Importer_16,Exporter_36,7208,1074.95276654544,83.7760181673542,90055.26249915843,China,Brazil,China-Brazil,0
1230,2023-03-23,Importer_22,Exporter_14,7208,3361.6848830505114,85.94145934687778,288908.1047136991,Germany,USA,Germany-USA,1
1231,2023-12-22,Importer_37,Exporter_22,8501,1072.3373429020985,131.43506366509052,140942.72693479134,Germany,UAE,UNKNOWN-ROUTE,1
1232,2023-10-06,Importer_48,Exporter_46,2709,1130.373409658391,76.2110358608672,86146.92845964637,China,USA,China-USA,0
1233,2023-10-21,Importer_39,Exporter_30,7208,885.5070843732128,80.30350268358082,71109.32052629412,USA,Brazil,USA-Brazil,0
1234,2023-06-16,Importer_12,Exporter_20,8501,1102.4993489216604,146.86029270630956,161913.37709115076,USA,UAE,UNKNOWN-ROUTE,1
1235,2023-07-27,Importer_44,Exporter_39,1001,1160.9467071649017,37.09161748385808,43061.39118130513,UAE,USA,UAE-USA,0
1236,2023-07-14,Importer_6,Exporter_14,3004,882.1020951047526,103.4274647621547,91233.58335806963,Germany,USA,Germany-USA,0
1237,2023-03-13,Importer_49,Exporter_10,8501,1045.5727893407313,160.82343757689216,168152.6102186361,Brazil,USA,Brazil-USA,0
1238,2023-12-05,Importer_19,Exporter_25,2709,965.3700439232847,80.17282464324724,77396.44324730539,Germany,Brazil,Germany-Brazil,0
1239,2023-11-12,Importer_14,Exporter_44,8501,799.2091300415127,160.39377934547417,128188.17285476676,Germany,China,Germany-China,0
1240,2023-06-12,Importer_28,Exporter_46,3004,909.120876886166,582.3345050163779,529412.4558415608,UAE,India,UAE-India,1
1241,2023-06-26,Importer_40,Exporter_33,1001,1298.8773029752178,27.70003023664996,35978.94056611188,UAE,USA,UAE-USA,0
1242,2023-07-26,Importer_24,Exporter_36,2709,917.566429613713,76.01711520885861,69750.75299172668,India,USA,India-USA,0
1243,2023-01-28,Importer_23,Exporter_8,1001,941.9304025315728,29.863766346203285,28129.589455588095,Brazil,UAE,Brazil-UAE,0
1244,2023-05-25,Importer_45,Exporter_38,1001,1003.8082630813615,24.240980531407033,24333.29656262079,China,UAE,China-UAE,0
1245,2023-07-21,Importer_26,Exporter_25,3004,997.9243380858644,111.72326671122991,111491.3669815946,Brazil,Germany,Brazil-Germany,0
1246,2023-08-11,Importer_31,Exporter_9,8501,926.0315766400342,171.65448005203223,158957.4687999087,China,India,China-India,0
1247,2023-04-07,Importer_27,Exporter_10,8501,811.5239658581115,162.19807780121965,131627.6273518083,Germany,India,Germany-India,0
1248,2023-05-28,Importer_5,Exporter_42,2709,958.1555604502287,68.04167882052916,65194.51290425857,China,USA,China-USA,0
1249,2023-01-09,Importer_43,Exporter_28,2709,1118.5557844077566,72.38035906198223,80961.46930629062,Brazil,Germany,Brazil-Germany,0
1250,2023-03-11,Importer_30,Exporter_45,1001,1085.5919495829296,32.90455398159858,35720.91890704035,China,UAE,China-UAE,0
1251,2023-11-06,Importer_30,Exporter_33,7208,950.3037425225016,75.102106123938,71369.81252090036,UAE,China,UAE-China,0
1252,2023-08-06,Importer_23,Exporter_15,8501,837.2274210163303,137.61884205031566,115218.26821303948,Germany,UAE,Germany-UAE,0
1253,2023-04-06,Importer_37,Exporter_32,7208,1442.3641637963087,441.58111453433463,636920.7750135576,UAE,USA,UAE-USA,1
1254,2023-05-02,Importer_35,Exporter_37,8501,797.3388450687968,130.16313064884645,103784.12026209013,India,UAE,India-UAE,0
1255,2023-07-07,Importer_31,Exporter_46,1001,1072.2799092577736,31.6417943921339,33928.86041955047,USA,Brazil,USA-Brazil,0
1256,2023-07-08,Importer_45,Exporter_6,1001,1082.3325752976048,29.235132619338906,31642.136377056086,UAE,Germany,UAE-Germany,0
1257,2023-03-14,Importer_34,Exporter_6,8501,981.181860999565,154.91819286239036,152002.9207754097,India,UAE,India-UAE,0
1258,2023-09-25,Importer_31,Exporter_41,8501,1012.8839509439996,116.71049440878697,118214.18669339972,USA,India,USA-India,0
1259,2023-12-06,Importer_38,Exporter_20,1001,965.5300554137209,27.44578069721906,26499.72615745875,Brazil,UAE,Brazil-UAE,0
1260,2023-11-10,Importer_50,Exporter_1,1001,1026.2817128362767,38.95577700781023,39979.60155244353,India,Brazil,India-Brazil,0
1261,2023-08-29,Importer_37,Exporter_47,7208,1055.1222498211457,77.49176251062082,81763.28280281214,UAE,Germany,UAE-Germany,0
1262,2023-06-19,Importer_19,Exporter_11,7208,1138.2702252965878,83.8615030976737,95457.05202469954,India,Germany,India-Germany,0
1263,2023-01-19,Importer_47,Exporter_37,8501,1063.0141735677762,159.10275889823507,169128.4877625605,Brazil,India,Brazil-India,0
1264,2023-05-14,Importer_38,Exporter_11,1001,1308.4815347244312,26.607334694022253,34815.206135360844,Brazil,Germany,Brazil-Germany,0
1265,2023-10-21,Importer_48,Exporter_40,1001,1071.0448115217182,27.220856610055385,29154.75723737649,Brazil,India,Brazil-India,0
1266,2023-01-14,Importer_9,Exporter_33,3004,1083.3268969513372,108.97576186216686,118056.3739410491,Germany,USA,Germany-USA,0
1267,2023-02-09,Importer_40,Exporter_18,3004,937.3949779592374,116.45892102914513,109168.00771127206,India,China,India-China,0
1268,2023-05-21,Importer_39,Exporter_12,3004,1146.3725079017063,131.02145332730896,150199.39203975353,USA,China,USA-China,0
1269,2023-10-30,Importer_24,Exporter_12,2709,813.1423935330423,70.38453877699894,57232.65232884815,Brazil,Germany,Brazil-Germany,0
1270,2023-05-14,Importer_34,Exporter_3,2709,893.5630217876242,61.19046562527266,54677.53736871038,Germany,China,Germany-China,0
1271,2023-06-25,Importer_10,Exporter_32,1001,967.4474424363444,29.07455163463254,28128.10061890869,China,Brazil,China-Brazil,0
1272,2023-07-31,Importer_47,Exporter_41,7208,1364.0074729518283,83.46367860288557,113845.08133438553,China,UAE,China-UAE,0
1273,2023-03-27,Importer_4,Exporter_42,2709,793.3573748868644,66.0465819708034,52398.54289260669,UAE,India,UAE-India,0
1274,2023-05-16,Importer_30,Exporter_26,1001,1153.2074943144098,36.265328318609775,41821.448400793386,USA,India,USA-India,0
1275,2023-09-01,Importer_15,Exporter_25,3004,762.1025031643062,97.44090737833146,74259.95942362772,Germany,Brazil,Germany-Brazil,0
1276,2023-12-16,Importer_10,Exporter_34,7208,1280.6447763057672,83.11691341896723,106443.2409926591,Germany,India,Germany-India,0
1277,2023-08-11,Importer_25,Exporter_44,1001,869.7560902185451,119.92159420519631,104302.53690868648,India,UAE,India-UAE,1
1278,2023-06-11,Importer_7,Exporter_35,8501,604.6378391474684,150.0506325989574,90726.29025734428,Brazil,USA,Brazil-USA,0
1279,2023-11-23,Importer_42,Exporter_18,3004,1049.1731759264628,131.09124167445395,137537.41436373032,Germany,Brazil,Germany-Brazil,0
1280,2023-06-21,Importer_17,Exporter_42,3004,847.9156071561193,121.0282459368403,102621.73863657608,India,USA,India-USA,0
1281,2023-10-27,Importer_47,Exporter_44,7208,861.1863060910619,82.04307004539454,70654.36843276357,Germany,China,Germany-China,0
1282,2023-10-29,Importer_44,Exporter_45,2709,865.6980516455463,67.14329412587846,58125.81890583684,UAE,India,UAE-India,0
1283,2023-04-03,Importer_44,Exporter_1,3004,850.6276907814656,127.81363490188389,108721.81710697484,UAE,USA,UAE-USA,0
1284,2023-02-04,Importer_34,Exporter_7,1001,1128.7676674984998,29.296138290127757,33068.533684461,Germany,USA,Germany-USA,0
1285,2023-12-17,Importer_47,Exporter_19,7208,1005.7356992440042,68.41126868293165,68803.65514499771,India,China,India-China,0
1286,2023-05-09,Importer_40,Exporter_6,2709,955.048502798982,69.64856768070779,66517.76028555354,USA,China,USA-China,0
1287,2023-01-30,Importer_39,Exporter_41,8501,1393.1189636544964,133.32049461338755,185731.30928970734,Brazil,China,Brazil-China,0
1288,2023-03-04,Importer_9,Exporter_25,1001,1219.6265858128656,32.99057632039742,40236.18396164508,USA,Brazil,USA-Brazil,0
1289,2023-12-03,Importer_45,Exporter_12,8501,1042.0954606735204,176.379307262927,183804.0754554363,China,USA,China-USA,0
1290,2023-05-10,Importer_41,Exporter_30,3004,1055.8158208910295,124.66991034801515,131628.46373450066,Germany,USA,Germany-USA,0
1291,2023-05-22,Importer_17,Exporter_11,7208,992.0319020473682,89.78855105934902,89073.10708948325,Brazil,India,Brazil-India,0
1292,2023-02-07,Importer_25,Exporter_22,3004,4098.331537516957,112.49187255004546,461028.98898618936,USA,UAE,USA-UAE,1
1293,2023-01-31,Importer_29,Exporter_5,3004,802.112920810185,117.56423235125212,94299.78979407008,India,China,India-China,0
1294,2023-09-09,Importer_12,Exporter_42,2709,879.9942153403531,69.55532797769251,61208.28626647043,UAE,Germany,UAE-Germany,0
1295,2023-09-09,Importer_50,Exporter_28,1001,1185.6157202026209,28.62809503473963,33941.9195126419,China,Brazil,China-Brazil,0
1296,2023-04-22,Importer_29,Exporter_46,8501,993.5764928032638,150.87034102212593,149901.22430079625,Brazil,USA,Brazil-USA,0
1297,2023-05-13,Importer_5,Exporter_37,1001,1127.2646323307927,23.259331998046186,26219.422333037375,USA,China,USA-China,0
1298,2023-05-09,Importer_10,Exporter_42,7208,908.9949557852055,81.69026953823578,74256.04294699016,USA,UAE,USA-UAE,0
1299,2023-11-24,Importer_18,Exporter_10,1001,1180.0118434640292,28.524292657481386,33659.00316226208,USA,UAE,USA-UAE,0
1300,2023-12-25,Importer_1,Exporter_33,3004,718.5170940937189,127.43653735159364,91565.33049923273,Germany,Brazil,Germany-Brazil,0
